date,desk_id,product_id,quantity,amount
01-04-2023,4,101,11,74.49
01-04-2023,1,102,13,75.99
01-04-2023,3,102,43,90.24
01-04-2023,1,102,25,56.48
01-04-2023,1,101,13,67.65
01-04-2023,2,102,37,95.43
01-04-2023,2,102,46,65.58
01-04-2023,3,101,5,74.05
01-04-2023,1,102,49,81.92
01-04-2023,5,101,5,83.3
01-04-2023,1,101,38,56.68
01-04-2023,3,102,19,67.3
01-04-2023,3,102,27,84.5
01-04-2023,5,101,9,65.95
01-04-2023,2,103,23,68.82
01-04-2023,5,102,47,61.92
01-04-2023,5,102,34,56.62
01-04-2023,1,101,42,100.89
01-04-2023,1,102,50,76.53
01-04-2023,2,102,35,94.78
01-04-2023,3,102,34,97.13
01-04-2023,3,103,33,71.99
01-04-2023,3,102,36,69.25
01-04-2023,1,103,10,70.08
01-04-2023,1,102,11,57.27
01-04-2023,2,103,42,51.52
01-04-2023,2,103,43,86.98
01-04-2023,2,102,7,68.29
01-04-2023,2,101,39,77.79
01-04-2023,1,101,17,66.15
01-04-2023,2,103,37,54.5
01-04-2023,2,102,22,77.38
01-04-2023,3,102,24,95.91
01-04-2023,4,101,12,62.58
01-04-2023,3,102,12,59.85
01-04-2023,5,102,13,100
01-04-2023,1,102,24,95.7
01-04-2023,1,101,42,83.12
01-04-2023,5,102,3,92.17
01-04-2023,2,103,4,66.59
01-04-2023,3,101,25,52.51
01-04-2023,2,101,40,61.45
01-04-2023,2,102,13,75.77
01-04-2023,4,102,29,95.86
01-04-2023,1,101,9,50.77
01-04-2023,1,101,44,75.7
01-04-2023,5,103,24,80.39
01-04-2023,2,102,44,53.76
01-04-2023,5,101,10,85.53
01-04-2023,2,102,49,54.27
01-04-2023,2,101,11,69.49
01-04-2023,1,101,31,78.69
01-04-2023,2,102,39,73.56
01-04-2023,1,103,34,93.82
01-04-2023,2,101,31,85.82
01-04-2023,1,103,40,68.63
01-04-2023,2,103,36,87.98
01-04-2023,3,101,3,67.17
01-04-2023,5,101,48,80.27
01-04-2023,5,102,18,90.35
01-04-2023,5,101,18,60.37
01-04-2023,4,103,46,95.21
01-04-2023,2,103,46,61.01
01-04-2023,3,102,43,61.73
01-04-2023,3,101,1,66.48
01-04-2023,2,103,29,69.38
01-04-2023,2,101,26,84.06
01-04-2023,4,103,3,73.95
01-04-2023,5,101,9,75.13
01-04-2023,4,102,21,71.53
01-04-2023,5,101,29,84.26
01-04-2023,4,103,6,57.34
01-04-2023,2,102,37,63.43
01-04-2023,5,101,46,52.73
01-04-2023,4,102,22,74.41
01-04-2023,4,101,35,82.07
01-04-2023,3,103,48,80.98
01-04-2023,5,103,49,77.01
01-04-2023,3,102,1,74.43
01-04-2023,1,101,17,50.51
01-04-2023,1,101,39,86.77
01-04-2023,3,103,36,83.9
01-04-2023,3,102,35,78.14
01-04-2023,4,103,13,78.89
01-04-2023,5,102,3,51.75
01-04-2023,3,101,23,96.85
01-04-2023,1,102,8,82.66
01-04-2023,3,102,26,91.08
01-04-2023,3,102,26,84.29
01-04-2023,5,103,22,94.38
01-04-2023,4,101,15,80.42
01-04-2023,4,102,33,50.99
01-04-2023,5,102,9,87.42
01-04-2023,3,102,37,79.45
01-04-2023,4,101,16,86.58
01-04-2023,1,101,23,93.42
01-04-2023,4,101,24,95.84
01-04-2023,2,101,8,53.92
01-04-2023,1,101,45,99.85
01-04-2023,3,103,5,72.79
01-04-2023,5,103,47,64.43
01-04-2023,4,102,45,61.18
01-04-2023,4,101,27,72.25
01-04-2023,5,101,48,85.04
01-04-2023,4,103,46,68.36
01-04-2023,4,103,34,85.47
01-04-2023,5,103,49,98.04
01-04-2023,3,101,20,62.07
01-04-2023,5,101,38,76.59
01-04-2023,4,101,42,92.73
01-04-2023,1,102,26,80.51
01-04-2023,3,101,47,59.1
01-04-2023,2,103,14,93.01
01-04-2023,1,103,11,56.08
01-04-2023,4,101,34,50.18
01-04-2023,4,102,39,92.86
01-04-2023,4,103,19,79.71
01-04-2023,2,101,9,85.45
01-04-2023,2,103,43,96.43
01-04-2023,5,102,31,85.26
01-04-2023,2,101,35,55.19
01-04-2023,4,101,48,79.58
01-04-2023,5,102,3,81.86
01-04-2023,5,101,26,76.38
01-04-2023,3,103,21,77.37
01-04-2023,2,103,13,51.1
01-04-2023,3,101,37,90.7
01-04-2023,4,102,17,77.88
01-04-2023,2,101,8,74.48
01-04-2023,2,102,7,71.23
01-04-2023,2,102,22,50.26
01-04-2023,3,102,8,99.88
01-04-2023,5,103,10,87.87
01-04-2023,5,102,39,84.02
01-04-2023,5,101,28,61.82
01-04-2023,3,103,2,65.2
01-04-2023,4,103,7,51.37
01-04-2023,4,103,38,76.94
01-04-2023,3,102,28,55.87
01-04-2023,1,101,19,59.78
01-04-2023,5,103,24,52.93
01-04-2023,1,103,28,92.14
01-04-2023,2,103,33,81.81
01-04-2023,4,103,41,73.17
01-04-2023,3,101,33,68.35
01-04-2023,3,101,44,68.46
01-04-2023,2,102,39,99.7
01-04-2023,4,101,6,58.21
01-04-2023,1,103,19,54.88
01-04-2023,2,102,18,61.17
01-04-2023,4,103,6,79.96
01-04-2023,5,103,2,66.39
01-04-2023,2,103,22,61.92
01-04-2023,1,103,14,95.98
01-04-2023,2,101,11,55.11
01-04-2023,5,102,28,75.73
01-04-2023,3,103,9,67.92
01-04-2023,3,101,18,55.85
01-04-2023,2,102,2,63.57
01-04-2023,1,101,28,88.07
01-04-2023,2,102,46,78.69
01-04-2023,4,103,40,68.83
01-04-2023,5,102,31,62.67
01-04-2023,3,103,13,64.58
01-04-2023,5,103,24,100.02
01-04-2023,4,103,21,74.96
01-04-2023,3,102,5,97.91
01-04-2023,2,103,18,83.09
01-04-2023,5,103,35,69.61
01-04-2023,1,101,6,91.12
01-04-2023,3,103,15,86.34
01-04-2023,4,103,20,74.92
01-04-2023,4,103,2,64.37
01-04-2023,4,103,1,99.83
01-04-2023,5,101,9,57.24
01-04-2023,1,104,23,61.94
01-04-2023,4,101,10,97.76
01-04-2023,2,101,22,64.45
