date,desk_id,product_id,quantity,amount
2023-04-03,3,103,43,-68.42
2023-04-03,5,102,45,14.99
2023-04-03,1,101,33,80.72
2023-04-03,2,103,8,28.49
2023-04-03,1,103,13,-79.96
2023-04-03,2,102,47,-3.48
2023-04-03,5,103,27,-23.08
2023-04-03,3,101,45,6.1
2023-04-03,4,102,28,55.3
2023-04-03,2,103,45,66.64
2023-04-03,1,101,49,0.56
2023-04-03,2,103,20,38.12
2023-04-03,3,102,20,76.17
2023-04-03,2,102,32,-88.17
2023-04-03,4,102,44,73.01
2023-04-03,2,101,27,59.14
2023-04-03,4,101,10,94.62
2023-04-03,5,101,49,49.93
2023-04-03,2,102,35,47.87
2023-04-03,5,103,31,-20.31
2023-04-03,5,101,23,-83.25
2023-04-03,2,103,22,31.19
2023-04-03,3,103,48,-19.8
2023-04-03,1,102,8,-94.12
2023-04-03,5,101,42,14.64
2023-04-03,3,103,31,-7.53
2023-04-03,2,103,12,27.54
2023-04-03,1,102,26,-56.33
2023-04-03,5,101,26,-97.87
2023-04-03,4,103,34,96.79
2023-04-03,1,101,24,-74.2
2023-04-03,2,102,10,-8.03
2023-04-03,4,102,33,-24.58
2023-04-03,1,103,6,28
2023-04-03,4,103,14,45.45
2023-04-03,3,101,44,-41.72
2023-04-03,4,101,20,24.33
2023-04-03,5,103,47,-84.77
2023-04-03,4,101,48,-68.69
2023-04-03,5,102,35,-74.95
2023-04-03,5,101,2,-79.84
2023-04-03,2,101,10,-1.88
2023-04-03,3,102,36,41.49
2023-04-03,2,102,30,13.09
2023-04-03,5,102,1,-49.02
2023-04-03,2,103,7,-35.67
2023-04-03,2,103,47,90.66
2023-04-03,4,101,48,9.39
2023-04-03,4,101,29,-22.27
2023-04-03,1,102,14,99.64
2023-04-03,2,103,29,15.27
2023-04-03,1,101,31,-3.9
2023-04-03,5,101,33,22.16
2023-04-03,4,101,29,-30.74
2023-04-03,1,102,28,66.79
2023-04-03,3,102,3,-30.38
2023-04-03,2,102,20,-97.13
2023-04-03,1,102,28,93.04
2023-04-03,4,101,2,-0.93
2023-04-03,2,103,49,-22.15
2023-04-03,3,101,29,85.59
2023-04-03,1,102,38,-8.6
2023-04-03,2,103,26,60
2023-04-03,5,103,30,-77.2
2023-04-03,4,102,4,20.7
2023-04-03,1,103,44,-34.23
2023-04-03,2,103,45,48.62
2023-04-03,1,102,37,17.82
2023-04-03,4,103,1,-22.07
2023-04-03,4,102,46,-16.04
2023-04-03,5,101,10,72.67
2023-04-03,4,101,43,44.99
2023-04-03,4,103,17,4.93
2023-04-03,5,102,12,31.85
2023-04-03,1,101,23,71.78
2023-04-03,2,103,46,19.11
2023-04-03,2,102,35,-67.92
2023-04-03,3,103,37,-8.28
2023-04-03,3,102,31,-14.75
2023-04-03,4,102,2,-44.1
2023-04-03,3,101,24,21.62
2023-04-03,4,101,31,42.85
2023-04-03,5,102,50,-80.38
2023-04-03,5,103,46,96.98
2023-04-03,3,101,29,-73.64
2023-04-03,5,102,35,-38.14
2023-04-03,2,103,22,41.33
2023-04-03,3,101,14,34.52
2023-04-03,2,102,8,-88.93
2023-04-03,5,103,5,82.02
2023-04-03,1,101,42,-97.71
2023-04-03,4,101,37,0.32
2023-04-03,2,102,35,-45.18
2023-04-03,3,103,21,5.25
2023-04-03,3,103,25,66.87
2023-04-03,5,101,38,60
2023-04-03,5,103,17,-98.76
2023-04-03,3,102,16,-53.52
2023-04-03,4,102,34,27.87
2023-04-03,4,101,38,17.89
2023-04-03,1,102,19,22.09
2023-04-03,5,102,31,-9.7
2023-04-03,4,103,32,84.53
2023-04-03,3,103,17,-10.23
2023-04-03,3,103,29,-64.44
2023-04-03,1,101,49,-28.48
2023-04-03,5,102,18,86.11
2023-04-03,4,101,41,-53.18
2023-04-03,3,103,17,38.35
2023-04-03,3,103,17,52.36
2023-04-03,5,101,35,9.98
2023-04-03,4,101,43,-53.48
2023-04-03,1,101,34,-80.5
2023-04-03,2,103,26,-56.97
2023-04-03,4,101,15,-1.04
2023-04-03,1,102,44,-3.94
2023-04-03,4,103,19,-52.16
2023-04-03,1,102,47,-67.23
2023-04-03,4,103,49,51.75
2023-04-03,3,102,17,37.71
2023-04-03,5,102,23,60.81
2023-04-03,4,101,16,-28.18
2023-04-03,4,101,14,18.36
2023-04-03,1,102,42,36.29
2023-04-03,1,101,47,-93.55
2023-04-03,5,102,43,2.91
2023-04-03,1,102,45,86.41
2023-04-03,4,102,37,82.06
2023-04-03,4,102,11,-46.13
2023-04-03,4,101,2,-67.64
2023-04-03,1,103,10,53.54
2023-04-03,1,101,14,-3.25
2023-04-03,3,103,6,-63.66
2023-04-03,4,102,32,10.1
2023-04-03,3,101,38,0.03
2023-04-03,5,102,14,-87.6
2023-04-03,3,101,27,-84.28
2023-04-03,5,102,41,-96.59
2023-04-03,5,103,38,68.35
2023-04-03,5,101,14,5.35
2023-04-03,2,103,7,81.76
2023-04-03,3,103,13,100.35
2023-04-03,2,101,14,19.71
2023-04-03,5,103,47,42.07
2023-04-03,2,102,47,-89.52
2023-04-03,5,103,3,17.61
2023-04-03,5,103,41,13.61
2023-04-03,4,102,31,-15.9
2023-04-03,4,101,20,42.18
2023-04-03,2,102,37,69.34
2023-04-03,3,101,45,13.13
2023-04-03,1,103,14,80.34
2023-04-03,5,103,26,88.27
2023-04-03,5,102,20,86.59
2023-04-03,3,101,27,-53.99
2023-04-03,2,101,2,-24.38
2023-04-03,2,101,21,-34.64
2023-04-03,4,101,8,-96.37
2023-04-03,5,103,18,-64.59
2023-04-03,4,101,25,42.72
2023-04-03,3,103,26,-97.12
2023-04-03,4,103,39,57.52
2023-04-03,5,103,21,-75.54
2023-04-03,3,102,39,54.39
2023-04-03,4,101,40,-79.95
2023-04-03,5,103,22,-21.63
2023-04-03,4,102,12,-61.84
2023-04-03,4,103,48,7.26
2023-04-03,4,101,26,-39.71
2023-04-03,5,103,8,51.36
2023-04-03,1,102,33,72.73
2023-04-03,2,102,46,78.2
2023-04-03,3,102,33,27.8
2023-04-03,1,101,18,44.34
2023-04-03,3,102,13,-82.96
2023-04-03,2,101,46,72.87
2023-04-03,3,101,9,-63.16
2023-04-03,3,101,37,-67.75
2023-04-03,2,103,5,-27.18
2023-04-03,5,102,33,78.86
2023-04-03,3,102,43,-36.39
2023-04-03,2,101,24,31
2023-04-03,4,101,20,-67.74
2023-04-03,2,103,45,-92.65
2023-04-03,4,102,30,-35.28
2023-04-03,3,101,41,-36.76
2023-04-03,4,103,13,-72.8
2023-04-03,4,102,40,61.64
2023-04-03,4,101,22,-62.82
2023-04-03,3,102,32,23.76
2023-04-03,1,101,2,98.41
2023-04-03,3,101,48,-74.67
2023-04-03,3,101,39,-8.83
2023-04-03,5,102,4,-34.09
2023-04-03,2,101,13,-64.35
2023-04-03,5,103,31,1.19
2023-04-03,2,101,26,47.28
2023-04-03,1,101,21,-14.09
2023-04-03,5,103,25,4.05
2023-04-03,2,101,32,-22.96
2023-04-03,4,102,28,-95.67
2023-04-03,4,103,45,-52.27
