date,desk_id,product_id,quantity,amount
2023-04-02,3,102,6,64.45
2023-04-02,3,101,10,85.04
2023-04-02,2,101,50,51.03
2023-04-02,4,103,35,72.35
2023-04-02,1,103,17,89.94
2023-04-02,2,102,2,51.51
2023-04-02,5,103,19,83.74
2023-04-02,5,101,31,69.26
2023-04-02,3,102,36,100.19
2023-04-02,4,101,42,58.8
2023-04-02,2,103,18,60.94
2023-04-02,1,103,2,71.07
2023-04-02,3,102,22,80.13
2023-04-02,5,103,42,67.56
2023-04-02,2,101,32,53.13
2023-04-02,5,102,37,61.04
2023-04-02,3,102,28,91.09
2023-04-02,2,103,43,63.87
2023-04-02,5,103,46,100.55
2023-04-02,1,103,26,87.76
2023-04-02,2,103,33,81.07
2023-04-02,4,101,12,54.17
2023-04-02,3,101,19,85.49
2023-04-02,2,101,49,82.32
2023-04-02,2,101,49,65.18
2023-04-02,1,101,27,82.52
2023-04-02,4,102,43,89.4
2023-04-02,4,101,41,58.33
2023-04-02,1,102,8,82.48
2023-04-02,1,101,28,84.68
2023-04-02,4,103,16,94.36
2023-04-02,4,101,39,85.13
2023-04-02,4,103,12,66.89
2023-04-02,4,102,8,99.67
2023-04-02,4,102,19,95.6
2023-04-02,1,102,27,89.91
2023-04-02,1,101,12,77.78
2023-04-02,5,101,1,88.87
2023-04-02,1,101,19,93.27
2023-04-02,5,103,42,93.28
2023-04-02,3,103,34,77.32
2023-04-02,4,102,8,78.59
2023-04-02,5,103,40,81.24
2023-04-02,4,102,50,71.74
2023-04-02,5,101,25,56.16
2023-04-02,1,101,2,76.31
2023-04-02,2,101,35,56.85
2023-04-02,4,101,13,78.78
2023-04-02,4,103,2,82.6
2023-04-02,2,101,50,64.72
2023-04-02,4,102,14,80.74
2023-04-02,4,101,48,56.96
2023-04-02,1,103,25,52.32
2023-04-02,2,103,49,89.49
2023-04-02,4,102,40,64.44
2023-04-02,5,101,4,50.6
2023-04-02,2,102,42,99.1
2023-04-02,4,101,38,83.21
2023-04-02,2,103,22,67.98
2023-04-02,2,103,31,55.63
2023-04-02,2,102,40,74.7
2023-04-02,3,101,20,69.84
2023-04-02,5,103,19,88.93
2023-04-02,1,101,17,71.54
2023-04-02,3,102,43,80.22
2023-04-02,2,101,32,68.86
2023-04-02,3,103,24,72.23
2023-04-02,4,101,41,69.31
2023-04-02,4,103,24,92.41
2023-04-02,4,102,44,85.35
2023-04-02,3,102,16,92.96
2023-04-02,4,102,38,84.41
2023-04-02,1,103,4,91.05
2023-04-02,1,101,42,92.01
2023-04-02,2,102,15,97.52
2023-04-02,1,102,15,67.81
2023-04-02,2,101,50,83.54
2023-04-02,3,102,34,86.11
2023-04-02,1,102,15,52.32
2023-04-02,3,101,25,86.72
2023-04-02,5,101,29,99.82
2023-04-02,4,102,30,58.99
2023-04-02,4,101,27,84.04
2023-04-02,3,103,29,50.25
2023-04-02,2,102,43,93.32
2023-04-02,5,102,32,87.36
2023-04-02,3,102,3,65.19
2023-04-02,1,101,44,98.71
2023-04-02,1,101,36,91.59
2023-04-02,5,101,39,91.38
2023-04-02,3,103,16,58.14
2023-04-02,2,101,7,79.51
2023-04-02,4,101,46,60.9
2023-04-02,2,101,5,93.62
2023-04-02,1,103,27,89.47
2023-04-02,1,101,15,63.67
2023-04-02,4,101,7,89.69
2023-04-02,1,103,36,63.73
2023-04-02,4,101,39,77.73
2023-04-02,2,103,44,95.41
2023-04-02,1,101,6,63.24
2023-04-02,3,102,1,77.64
2023-04-02,1,103,39,84.4
2023-04-02,5,102,2,94.12
2023-04-02,5,103,17,73.83
2023-04-02,5,103,21,53.37
2023-04-02,4,102,16,72.83
2023-04-02,3,103,25,62.82
2023-04-02,5,103,2,80.71
2023-04-02,5,102,17,78.21
2023-04-02,1,103,21,72.69
2023-04-02,3,103,39,52.46
2023-04-02,1,102,6,86.96
2023-04-02,4,101,33,60.07
2023-04-02,5,103,31,79.15
2023-04-02,1,101,1,59.86
2023-04-02,5,101,16,72.53
2023-04-02,4,101,50,65.56
2023-04-02,5,103,28,72.72
2023-04-02,2,103,11,59.7
2023-04-02,5,102,17,58.67
2023-04-02,4,103,36,56.16
2023-04-02,5,102,46,63.22
2023-04-02,3,101,50,61.78
2023-04-02,1,101,35,88.64
2023-04-02,5,102,45,99.77
2023-04-02,2,103,18,88.5
2023-04-02,5,102,49,82.15
2023-04-02,5,101,2,97.15
2023-04-02,5,103,30,72.46
2023-04-02,4,103,22,88.89
2023-04-02,5,102,7,94.38
2023-04-02,1,102,14,73.64
2023-04-02,3,101,2,89.45
2023-04-02,5,103,6,85.85
2023-04-02,2,103,47,65.72
2023-04-02,5,101,33,98.48
2023-04-02,2,101,20,55.87
2023-04-02,4,103,37,84.6
2023-04-02,4,101,33,96.93
2023-04-02,3,102,31,53.06
2023-04-02,5,103,20,53.86
2023-04-02,4,102,14,96.93
2023-04-02,4,101,2,98.43
2023-04-02,5,102,21,78.2
2023-04-02,2,101,4,84.8
2023-04-02,4,101,5,75.29
2023-04-02,3,103,41,52.73
2023-04-02,1,101,49,94.95
2023-04-02,1,103,9,55.45
2023-04-02,1,102,39,67.39
2023-04-02,4,101,33,76.55
2023-04-02,5,103,47,51.46
2023-04-02,5,101,17,86.13
2023-04-02,3,101,26,77.21
2023-04-02,5,101,11,66
2023-04-02,4,103,35,74.55
2023-04-02,1,103,2,94.02
2023-04-02,5,103,50,56.99
2023-04-02,2,102,36,50.83
2023-04-02,3,103,30,86.69
2023-04-02,5,102,32,88.23
2023-04-02,4,103,13,62.41
2023-04-02,3,103,8,79.57
2023-04-02,4,101,6,74.93
2023-04-02,1,103,40,77.92
2023-04-02,5,101,35,88.35
2023-04-02,3,103,34,62.72
2023-04-02,5,103,37,50.4
2023-04-02,1,101,47,86.69
2023-04-02,4,101,16,66.48
2023-04-02,5,103,49,58.26
2023-04-02,4,101,48,58.66
2023-04-02,5,103,35,61.65
2023-04-02,5,101,41,97.74
2023-04-02,2,101,14,67.53
2023-04-02,3,101,28,80.46
2023-04-02,1,101,10,55.89
